,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
p_pain[1200],0.03,0.024,0.001,0.072,0.0,0.0,8079.0,5023.0,1.0
p_pain[1201],0.866,0.044,0.784,0.945,0.0,0.0,10129.0,5848.0,1.0
p_pain[1202],0.991,0.007,0.979,1.0,0.0,0.0,9900.0,6002.0,1.0
p_pain[1203],0.346,0.113,0.139,0.556,0.001,0.001,8099.0,3963.0,1.0
p_pain[1204],0.999,0.001,0.997,1.0,0.0,0.0,9566.0,6097.0,1.0
p_pain[1205],0.906,0.052,0.813,0.987,0.001,0.0,9877.0,5847.0,1.0
p_pain[1206],0.871,0.036,0.804,0.936,0.0,0.0,10226.0,5977.0,1.0
p_pain[1207],0.241,0.059,0.126,0.347,0.001,0.001,7865.0,4409.0,1.0
p_pain[1208],0.987,0.009,0.971,0.999,0.0,0.0,9573.0,6097.0,1.0
p_pain[1209],0.996,0.004,0.988,1.0,0.0,0.0,9648.0,6073.0,1.0
p_pain[1210],0.966,0.018,0.931,0.993,0.0,0.0,10000.0,5887.0,1.0
p_pain[1211],0.998,0.003,0.993,1.0,0.0,0.0,9825.0,6049.0,1.0
p_pain[1212],0.866,0.044,0.784,0.945,0.0,0.0,10129.0,5848.0,1.0
p_pain[1213],0.935,0.026,0.886,0.978,0.0,0.0,9758.0,6074.0,1.0
p_pain[1214],0.991,0.008,0.977,1.0,0.0,0.0,10193.0,5976.0,1.0
p_pain[1215],0.694,0.105,0.505,0.888,0.001,0.001,9071.0,5332.0,1.0
p_pain[1216],0.906,0.052,0.813,0.987,0.001,0.0,9877.0,5847.0,1.0
p_pain[1217],0.346,0.113,0.139,0.556,0.001,0.001,8099.0,3963.0,1.0
p_pain[1218],0.983,0.011,0.963,0.999,0.0,0.0,9687.0,6098.0,1.0
p_pain[1219],0.999,0.001,0.997,1.0,0.0,0.0,9566.0,6097.0,1.0
p_pain[1220],0.965,0.02,0.928,0.995,0.0,0.0,10124.0,6021.0,1.0
p_pain[1221],0.03,0.024,0.001,0.072,0.0,0.0,8079.0,5023.0,1.0
p_pain[1222],0.991,0.007,0.979,1.0,0.0,0.0,9900.0,6002.0,1.0
p_pain[1223],0.999,0.002,0.996,1.0,0.0,0.0,9630.0,6097.0,1.0
p_pain[1224],0.997,0.004,0.991,1.0,0.0,0.0,9569.0,6097.0,1.0
p_pain[1225],0.95,0.023,0.906,0.985,0.0,0.0,9580.0,6097.0,1.0
p_pain[1226],0.59,0.063,0.467,0.704,0.001,0.0,8969.0,5101.0,1.0
p_pain[1227],0.816,0.036,0.749,0.883,0.0,0.0,9600.0,6073.0,1.0
p_pain[1228],0.241,0.059,0.126,0.347,0.001,0.001,7865.0,4409.0,1.0
p_pain[1229],0.112,0.062,0.016,0.222,0.001,0.001,7861.0,4415.0,1.0
p_pain[1230],0.768,0.034,0.703,0.831,0.0,0.0,9954.0,5910.0,1.0
p_pain[1231],0.598,0.03,0.544,0.656,0.0,0.0,9662.0,5897.0,1.0
p_pain[1232],0.871,0.036,0.804,0.936,0.0,0.0,10226.0,5977.0,1.0
p_pain[1233],0.89,0.032,0.827,0.946,0.0,0.0,6785.0,5846.0,1.0
p_pain[1234],0.867,0.034,0.801,0.927,0.0,0.0,6956.0,5713.0,1.0
p_pain[1235],0.909,0.031,0.85,0.962,0.0,0.0,7317.0,5726.0,1.0
p_pain[1236],0.994,0.006,0.984,1.0,0.0,0.0,6772.0,5801.0,1.0
p_pain[1237],0.134,0.064,0.032,0.254,0.001,0.001,6640.0,4343.0,1.0
p_pain[1238],0.77,0.084,0.615,0.915,0.001,0.001,8668.0,5879.0,1.0
p_pain[1239],0.992,0.006,0.981,1.0,0.0,0.0,6826.0,5801.0,1.0
p_pain[1240],0.984,0.011,0.964,0.999,0.0,0.0,6775.0,5801.0,1.0
p_pain[1241],0.987,0.01,0.969,0.999,0.0,0.0,7046.0,5693.0,1.0
p_pain[1242],0.265,0.057,0.163,0.372,0.001,0.001,6619.0,4340.0,1.0
p_pain[1243],0.511,0.058,0.403,0.619,0.001,0.0,8048.0,5201.0,1.0
p_pain[1244],0.948,0.023,0.906,0.987,0.0,0.0,6879.0,5846.0,1.0
p_pain[1245],0.959,0.022,0.919,0.991,0.0,0.0,7662.0,4991.0,1.0
p_pain[1246],0.896,0.037,0.826,0.961,0.0,0.0,8086.0,4650.0,1.0
p_pain[1247],0.547,0.025,0.5,0.594,0.0,0.0,8547.0,5625.0,1.0
p_pain[1248],0.752,0.053,0.655,0.849,0.001,0.0,8670.0,5359.0,1.0
p_pain[1249],0.98,0.013,0.957,0.997,0.0,0.0,6848.0,5824.0,1.0
p_pain[1250],0.957,0.02,0.92,0.99,0.0,0.0,6781.0,5823.0,1.0
p_pain[1251],0.693,0.028,0.639,0.743,0.0,0.0,7257.0,5689.0,1.0
p_pain[1252],0.544,0.109,0.345,0.745,0.001,0.001,8124.0,5310.0,1.0
p_pain[1253],0.779,0.037,0.708,0.847,0.0,0.0,7733.0,5286.0,1.0
p_pain[1254],0.74,0.032,0.683,0.803,0.0,0.0,6805.0,5868.0,1.0
p_pain[1255],0.054,0.035,0.006,0.118,0.0,0.0,6308.0,4504.0,1.0
p_pain[1256],0.965,0.018,0.931,0.994,0.0,0.0,7149.0,5685.0,1.0
p_pain[1257],0.299,0.098,0.133,0.493,0.001,0.001,7276.0,4238.0,1.0
p_pain[1258],0.909,0.031,0.85,0.962,0.0,0.0,7317.0,5726.0,1.0
p_pain[1259],0.984,0.011,0.964,0.999,0.0,0.0,6775.0,5801.0,1.0
