participant,painstim,moneystim,all_trials_rewards,painlevel,painlevel_J,leftstim,rightstim,acceptside,acceptkey,accepted,choice_resp.keys,choice_resp.rt,blocks.thisRepN,trials.thisN,TaskName,P1,P2,P3,P4,P5,fail_ma,fixduration,moneylevel,rt,response,subj_idx,acceptance_pair,OV_value,Abs_value,OV_Money_Pain,Abs_Money_Pain,fixduration,moneylevel,sv_money,sv_pain,sv_both,p_pain_all
sub-038,p5,m2,,5,19500.0,stimuli/p5.png,stimuli/m2.png,right,m,0.0,n,1.7685879000000568,0.0,20.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.7,2,-1.7685879000000568,0.0,sub-038,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,1.7,2,2,7.785013453773015,5.785013453773015,0.532991454401333
sub-038,p1,m5,,1,9500.0,stimuli/m5.png,stimuli/p1.png,right,m,1.0,m,0.9019994000000224,0.0,21.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,5,0.9019994000000224,1.0,sub-038,M,high_OV,high_abs,h_OV_h_money,high_abs_h_money,1.8,5,5,1.557002690754603,-3.442997309245397,0.9999920359266007
sub-038,p5,m5,,5,19500.0,stimuli/p5.png,stimuli/m5.png,right,m,1.0,m,1.0487112999999226,0.0,22.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,5,1.0487112999999226,1.0,sub-038,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.5,5,5,7.785013453773015,2.785013453773015,0.9802763663296344
sub-038,p2,m5,,2,11500.0,stimuli/p2.png,stimuli/m5.png,right,m,1.0,m,1.0991441000001032,0.0,23.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,2.0,5,1.0991441000001032,1.0,sub-038,M,high_OV,high_abs,h_OV_h_money,high_abs_h_money,2.0,5,5,3.114005381509206,-1.885994618490794,0.9999435402289705
sub-038,p5,m1,,5,19500.0,stimuli/p5.png,stimuli/m1.png,right,m,1.0,m,2.491825200000221,1.0,0.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,2.0,1,2.491825200000221,1.0,sub-038,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,2.0,1,1,7.785013453773015,6.785013453773015,0.2449379160828584
sub-038,p4,m4,,4,16000.0,stimuli/m4.png,stimuli/p4.png,right,m,1.0,m,1.2652297000004182,1.0,1.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.9,4,1.2652297000004182,1.0,sub-038,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.9,4,4,6.228010763018411,2.228010763018411,0.9901139970223927
sub-038,p2,m4,,2,11500.0,stimuli/m4.png,stimuli/p2.png,right,m,1.0,m,1.6039774000000762,1.0,2.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,4,1.6039774000000762,1.0,sub-038,M,high_OV,mid_abs,h_OV_h_money,mid_abs,1.5,4,4,3.114005381509206,-0.8859946184907943,0.9998013907680051
sub-038,p3,m1,,3,13500.0,stimuli/m1.png,stimuli/p3.png,right,m,1.0,m,1.3783812000001494,1.0,3.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,1,1.3783812000001494,1.0,sub-038,P,low_OV,mid_abs,low_OV_h_pain,mid_abs,1.8,1,1,4.671008072263809,3.671008072263809,0.9422135333596069
sub-038,p2,m1,,2,11500.0,stimuli/p2.png,stimuli/m1.png,right,m,1.0,m,1.5657703000001677,1.0,4.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,1,1.5657703000001677,1.0,sub-038,P,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.5,1,1,3.114005381509206,2.114005381509206,0.9914234804469574
sub-038,p4,m1,,4,16000.0,stimuli/m1.png,stimuli/p4.png,right,m,1.0,m,0.9701696999995876,1.0,5.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.7,1,0.9701696999995876,1.0,sub-038,P,low_OV,high_abs,low_OV_h_pain,high_abs_h_pain,1.7,1,1,6.228010763018411,5.228010763018411,0.6969553218023775
sub-038,p2,m2,,2,11500.0,stimuli/m2.png,stimuli/p2.png,right,m,1.0,m,0.5763134000003447,1.0,6.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,2.0,2,0.5763134000003447,1.0,sub-038,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,2.0,2,2,3.114005381509206,1.114005381509206,0.9975471935993308
sub-038,p1,m5,,1,9500.0,stimuli/p1.png,stimuli/m5.png,right,m,1.0,m,0.4803269000008185,1.0,7.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.6,5,0.4803269000008185,1.0,sub-038,M,high_OV,high_abs,h_OV_h_money,high_abs_h_money,1.6,5,5,1.557002690754603,-3.442997309245397,0.9999920359266007
sub-038,p1,m2,,1,9500.0,stimuli/m2.png,stimuli/p1.png,right,m,1.0,m,0.6277012000005016,1.0,8.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,2,0.6277012000005016,1.0,sub-038,M,low_OV,low_abs,low_OV_h_money,low_abs_h_money,1.8,2,2,1.557002690754603,-0.4429973092453972,0.9996532996318577
sub-038,p4,m3,,4,16000.0,stimuli/p4.png,stimuli/m3.png,right,m,1.0,m,0.8213608000000931,1.0,9.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,3,0.8213608000000931,1.0,sub-038,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.8,3,3,6.228010763018411,3.228010763018411,0.9660637851313887
sub-038,p4,m2,,4,16000.0,stimuli/m2.png,stimuli/p4.png,right,m,1.0,m,0.9347029999994448,1.0,10.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.7,2,0.9347029999994448,1.0,sub-038,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.7,2,2,6.228010763018411,4.228010763018411,0.8900051885678623
sub-038,p2,m3,,2,11500.0,stimuli/p2.png,stimuli/m3.png,right,m,1.0,m,1.4061268999998902,1.0,11.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,3,1.4061268999998902,1.0,sub-038,M,low_OV,low_abs,low_OV_h_money,low_abs_h_money,1.5,3,3,3.114005381509206,0.1140053815092057,0.9993015998238025
sub-038,p4,m5,,4,16000.0,stimuli/m5.png,stimuli/p4.png,right,m,1.0,m,1.0862044999998943,1.0,12.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,5,1.0862044999998943,1.0,sub-038,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.8,5,5,6.228010763018411,1.228010763018411,0.9971700244094022
sub-038,p5,m5,,5,19500.0,stimuli/p5.png,stimuli/m5.png,right,m,1.0,m,0.6197222000005239,1.0,13.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,5,0.6197222000005239,1.0,sub-038,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.5,5,5,7.785013453773015,2.785013453773015,0.9802763663296344
sub-038,p3,m2,,3,13500.0,stimuli/m2.png,stimuli/p3.png,right,m,1.0,m,1.083176700000422,1.0,14.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.9,2,1.083176700000422,1.0,sub-038,P,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.9,2,2,4.671008072263809,2.671008072263809,0.9828663765285002
sub-038,p2,m5,,2,11500.0,stimuli/m5.png,stimuli/p2.png,right,m,1.0,m,0.9357126000008976,1.0,15.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,5,0.9357126000008976,1.0,sub-038,M,high_OV,high_abs,h_OV_h_money,high_abs_h_money,1.5,5,5,3.114005381509206,-1.885994618490794,0.9999435402289705
sub-038,p1,m4,,1,9500.0,stimuli/p1.png,stimuli/m4.png,right,m,1.0,m,0.9673095000002832,1.0,16.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,4,0.9673095000002832,1.0,sub-038,M,low_OV,high_abs,low_OV_h_money,high_abs_h_money,1.8,4,4,1.557002690754603,-2.442997309245397,0.9999719812596743
sub-038,p3,m3,,3,13500.0,stimuli/p3.png,stimuli/m3.png,right,m,1.0,m,0.5613047000001643,1.0,17.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.7,3,0.5613047000001643,1.0,sub-038,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.7,3,3,4.671008072263809,1.671008072263809,0.9950695550163219
sub-038,p1,m3,,1,9500.0,stimuli/p1.png,stimuli/m3.png,right,m,1.0,m,0.3595143999996253,1.0,18.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.9,3,0.3595143999996253,1.0,sub-038,M,low_OV,mid_abs,low_OV_h_money,mid_abs,1.9,3,3,1.557002690754603,-1.442997309245397,0.9999014310734772
sub-038,p1,m1,,1,9500.0,stimuli/m1.png,stimuli/p1.png,right,m,1.0,m,1.1067422000000988,1.0,19.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,2.0,1,1.1067422000000988,1.0,sub-038,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,2.0,1,1,1.557002690754603,0.5570026907546028,0.9987812984515851
sub-038,p3,m5,,3,13500.0,stimuli/p3.png,stimuli/m5.png,right,m,1.0,m,0.6975246000006337,1.0,20.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,2.0,5,0.6975246000006337,1.0,sub-038,M,high_OV,mid_abs,h_OV_h_money,mid_abs,2.0,5,5,4.671008072263809,-0.3289919277361912,0.9995998574461705
sub-038,p3,m4,,3,13500.0,stimuli/p3.png,stimuli/m4.png,right,m,1.0,m,0.9555401000002348,1.0,21.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.7,4,0.9555401000002348,1.0,sub-038,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.7,4,4,4.671008072263809,0.6710080722638088,0.9985936306018716
sub-038,p5,m2,,5,19500.0,stimuli/m2.png,stimuli/p5.png,right,m,1.0,m,1.002899399999933,1.0,22.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,2,1.002899399999933,1.0,sub-038,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,1.8,2,2,7.785013453773015,5.785013453773015,0.532991454401333
sub-038,p5,m4,,5,19500.0,stimuli/m4.png,stimuli/p5.png,right,m,1.0,m,0.705816600000162,1.0,23.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,4,0.705816600000162,1.0,sub-038,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.5,4,4,7.785013453773015,3.785013453773015,0.9338915601337741
sub-038,p5,m3,,5,19500.0,stimuli/p5.png,stimuli/m3.png,right,m,0.0,n,1.4477759999995214,1.0,24.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,3,-1.4477759999995214,0.0,sub-038,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.8,3,3,7.785013453773015,4.785013453773015,0.800609942439579
sub-038,p5,m5,,5,19500.0,stimuli/p5.png,stimuli/m5.png,right,m,1.0,m,0.6560292999997728,2.0,0.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.9,5,0.6560292999997728,1.0,sub-038,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.9,5,5,7.785013453773015,2.785013453773015,0.9802763663296344
sub-038,p1,m1,,1,9500.0,stimuli/m1.png,stimuli/p1.png,right,m,1.0,m,0.6097806000002493,2.0,1.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.9,1,0.6097806000002493,1.0,sub-038,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.9,1,1,1.557002690754603,0.5570026907546028,0.9987812984515851
sub-038,p4,m5,,4,16000.0,stimuli/m5.png,stimuli/p4.png,right,m,1.0,m,0.9850031000000854,2.0,2.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.6,5,0.9850031000000854,1.0,sub-038,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.6,5,5,6.228010763018411,1.228010763018411,0.9971700244094022
sub-038,p5,m4,,5,19500.0,stimuli/m4.png,stimuli/p5.png,right,m,1.0,m,1.1168897000002291,2.0,3.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,4,1.1168897000002291,1.0,sub-038,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.8,4,4,7.785013453773015,3.785013453773015,0.9338915601337741
sub-038,p3,m3,,3,13500.0,stimuli/m3.png,stimuli/p3.png,right,m,1.0,m,0.5647107999998298,2.0,4.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.9,3,0.5647107999998298,1.0,sub-038,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.9,3,3,4.671008072263809,1.671008072263809,0.9950695550163219
sub-038,p3,m2,,3,13500.0,stimuli/m2.png,stimuli/p3.png,right,m,1.0,m,2.2918194999997468,2.0,5.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,2,2.2918194999997468,1.0,sub-038,P,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.5,2,2,4.671008072263809,2.671008072263809,0.9828663765285002
sub-038,p1,m4,,1,9500.0,stimuli/p1.png,stimuli/m4.png,right,m,1.0,m,1.0633162999997694,2.0,6.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,2.0,4,1.0633162999997694,1.0,sub-038,M,low_OV,high_abs,low_OV_h_money,high_abs_h_money,2.0,4,4,1.557002690754603,-2.442997309245397,0.9999719812596743
sub-038,p1,m2,,1,9500.0,stimuli/m2.png,stimuli/p1.png,right,m,1.0,m,0.8850911000004089,2.0,7.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,2,0.8850911000004089,1.0,sub-038,M,low_OV,low_abs,low_OV_h_money,low_abs_h_money,1.5,2,2,1.557002690754603,-0.4429973092453972,0.9996532996318577
sub-038,p2,m4,,2,11500.0,stimuli/m4.png,stimuli/p2.png,right,m,1.0,m,0.6430768000004718,2.0,8.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,2.0,4,0.6430768000004718,1.0,sub-038,M,high_OV,mid_abs,h_OV_h_money,mid_abs,2.0,4,4,3.114005381509206,-0.8859946184907943,0.9998013907680051
sub-038,p4,m4,,4,16000.0,stimuli/p4.png,stimuli/m4.png,right,m,1.0,m,0.5293875000002117,2.0,9.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,4,0.5293875000002117,1.0,sub-038,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.8,4,4,6.228010763018411,2.228010763018411,0.9901139970223927
sub-038,p5,m3,,5,19500.0,stimuli/m3.png,stimuli/p5.png,right,m,0.0,n,1.5926340000000891,2.0,10.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,3,-1.5926340000000891,0.0,sub-038,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.8,3,3,7.785013453773015,4.785013453773015,0.800609942439579
sub-038,p3,m5,,3,13500.0,stimuli/m5.png,stimuli/p3.png,right,m,1.0,m,0.6494299999999384,2.0,11.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,5,0.6494299999999384,1.0,sub-038,M,high_OV,mid_abs,h_OV_h_money,mid_abs,1.5,5,5,4.671008072263809,-0.3289919277361912,0.9995998574461705
sub-038,p2,m2,,2,11500.0,stimuli/m2.png,stimuli/p2.png,right,m,1.0,m,0.9206729000002272,2.0,12.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,2.0,2,0.9206729000002272,1.0,sub-038,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,2.0,2,2,3.114005381509206,1.114005381509206,0.9975471935993308
sub-038,p2,m3,,2,11500.0,stimuli/m3.png,stimuli/p2.png,right,m,1.0,m,0.8824569000003066,2.0,13.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,3,0.8824569000003066,1.0,sub-038,M,low_OV,low_abs,low_OV_h_money,low_abs_h_money,1.5,3,3,3.114005381509206,0.1140053815092057,0.9993015998238025
sub-038,p4,m2,,4,16000.0,stimuli/m2.png,stimuli/p4.png,right,m,1.0,m,1.4958601000003,2.0,14.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.6,2,1.4958601000003,1.0,sub-038,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.6,2,2,6.228010763018411,4.228010763018411,0.8900051885678623
sub-038,p2,m1,,2,11500.0,stimuli/m1.png,stimuli/p2.png,right,m,1.0,m,0.8153865999997834,2.0,15.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.6,1,0.8153865999997834,1.0,sub-038,P,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.6,1,1,3.114005381509206,2.114005381509206,0.9914234804469574
sub-038,p3,m4,,3,13500.0,stimuli/m4.png,stimuli/p3.png,right,m,1.0,m,0.6297577999998794,2.0,16.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,4,0.6297577999998794,1.0,sub-038,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.8,4,4,4.671008072263809,0.6710080722638088,0.9985936306018716
sub-038,p4,m1,,4,16000.0,stimuli/m1.png,stimuli/p4.png,right,m,0.0,n,1.2488350999997238,2.0,17.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.7,1,-1.2488350999997238,0.0,sub-038,P,low_OV,high_abs,low_OV_h_pain,high_abs_h_pain,1.7,1,1,6.228010763018411,5.228010763018411,0.6969553218023775
sub-038,p5,m2,,5,19500.0,stimuli/p5.png,stimuli/m2.png,right,m,1.0,m,1.8212090000001808,2.0,18.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,2,1.8212090000001808,1.0,sub-038,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,1.5,2,2,7.785013453773015,5.785013453773015,0.532991454401333
sub-038,p4,m3,,4,16000.0,stimuli/p4.png,stimuli/m3.png,right,m,1.0,m,1.4491628000000674,2.0,19.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,2.0,3,1.4491628000000674,1.0,sub-038,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,2.0,3,3,6.228010763018411,3.228010763018411,0.9660637851313887
sub-038,p2,m5,,2,11500.0,stimuli/p2.png,stimuli/m5.png,right,m,1.0,m,0.9527401000009376,2.0,20.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.6,5,0.9527401000009376,1.0,sub-038,M,high_OV,high_abs,h_OV_h_money,high_abs_h_money,1.6,5,5,3.114005381509206,-1.885994618490794,0.9999435402289705
sub-038,p1,m3,,1,9500.0,stimuli/m3.png,stimuli/p1.png,right,m,1.0,m,0.8930922999993527,2.0,21.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.6,3,0.8930922999993527,1.0,sub-038,M,low_OV,mid_abs,low_OV_h_money,mid_abs,1.6,3,3,1.557002690754603,-1.442997309245397,0.9999014310734772
sub-038,p3,m1,,3,13500.0,stimuli/m1.png,stimuli/p3.png,right,m,1.0,m,0.8938775000001442,2.0,22.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.7,1,0.8938775000001442,1.0,sub-038,P,low_OV,mid_abs,low_OV_h_pain,mid_abs,1.7,1,1,4.671008072263809,3.671008072263809,0.9422135333596069
sub-038,p5,m1,,5,19500.0,stimuli/p5.png,stimuli/m1.png,right,m,0.0,n,1.278405099999418,2.0,23.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,1,-1.278405099999418,0.0,sub-038,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,1.8,1,1,7.785013453773015,6.785013453773015,0.2449379160828584
sub-038,p1,m5,,1,9500.0,stimuli/m5.png,stimuli/p1.png,right,m,1.0,m,0.8899957999997241,2.0,24.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,5,0.8899957999997241,1.0,sub-038,M,high_OV,high_abs,h_OV_h_money,high_abs_h_money,1.8,5,5,1.557002690754603,-3.442997309245397,0.9999920359266007
sub-038,p4,m5,,4,16000.0,stimuli/p4.png,stimuli/m5.png,right,m,1.0,m,0.6341196999997011,3.0,0.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,5,0.6341196999997011,1.0,sub-038,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.8,5,5,6.228010763018411,1.228010763018411,0.9971700244094022
sub-038,p5,m2,,5,19500.0,stimuli/m2.png,stimuli/p5.png,right,m,1.0,m,1.0252801999999974,3.0,1.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,2,1.0252801999999974,1.0,sub-038,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,1.8,2,2,7.785013453773015,5.785013453773015,0.532991454401333
sub-038,p3,m3,,3,13500.0,stimuli/p3.png,stimuli/m3.png,right,m,1.0,m,0.5614386000002014,3.0,2.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,3,0.5614386000002014,1.0,sub-038,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.5,3,3,4.671008072263809,1.671008072263809,0.9950695550163219
sub-038,p1,m5,,1,9500.0,stimuli/m5.png,stimuli/p1.png,right,m,1.0,m,0.5846610000003238,3.0,3.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.7,5,0.5846610000003238,1.0,sub-038,M,high_OV,high_abs,h_OV_h_money,high_abs_h_money,1.7,5,5,1.557002690754603,-3.442997309245397,0.9999920359266007
sub-038,p5,m1,,5,19500.0,stimuli/m1.png,stimuli/p5.png,right,m,0.0,n,2.0200076000005542,3.0,4.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.7,1,-2.0200076000005542,0.0,sub-038,P,high_OV,high_abs,h_OV_h_pain,high_abs_h_pain,1.7,1,1,7.785013453773015,6.785013453773015,0.2449379160828584
sub-038,p2,m4,,2,11500.0,stimuli/m4.png,stimuli/p2.png,right,m,1.0,m,0.5868175999999039,3.0,5.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,4,0.5868175999999039,1.0,sub-038,M,high_OV,mid_abs,h_OV_h_money,mid_abs,1.5,4,4,3.114005381509206,-0.8859946184907943,0.9998013907680051
sub-038,p4,m1,,4,16000.0,stimuli/m1.png,stimuli/p4.png,right,m,1.0,m,1.26854719999983,3.0,6.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.6,1,1.26854719999983,1.0,sub-038,P,low_OV,high_abs,low_OV_h_pain,high_abs_h_pain,1.6,1,1,6.228010763018411,5.228010763018411,0.6969553218023775
sub-038,p2,m5,,2,11500.0,stimuli/m5.png,stimuli/p2.png,right,m,1.0,m,0.5605314999997972,3.0,7.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.6,5,0.5605314999997972,1.0,sub-038,M,high_OV,high_abs,h_OV_h_money,high_abs_h_money,1.6,5,5,3.114005381509206,-1.885994618490794,0.9999435402289705
sub-038,p1,m1,,1,9500.0,stimuli/m1.png,stimuli/p1.png,right,m,1.0,m,0.5526214000005893,3.0,8.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,1,0.5526214000005893,1.0,sub-038,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.5,1,1,1.557002690754603,0.5570026907546028,0.9987812984515851
sub-038,p1,m3,,1,9500.0,stimuli/p1.png,stimuli/m3.png,right,m,1.0,m,0.6441359999994347,3.0,9.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.7,3,0.6441359999994347,1.0,sub-038,M,low_OV,mid_abs,low_OV_h_money,mid_abs,1.7,3,3,1.557002690754603,-1.442997309245397,0.9999014310734772
sub-038,p3,m2,,3,13500.0,stimuli/m2.png,stimuli/p3.png,right,m,1.0,m,1.0810909999995602,3.0,10.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.9,2,1.0810909999995602,1.0,sub-038,P,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.9,2,2,4.671008072263809,2.671008072263809,0.9828663765285002
sub-038,p1,m2,,1,9500.0,stimuli/p1.png,stimuli/m2.png,right,m,1.0,m,0.5011597999996411,3.0,11.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.6,2,0.5011597999996411,1.0,sub-038,M,low_OV,low_abs,low_OV_h_money,low_abs_h_money,1.6,2,2,1.557002690754603,-0.4429973092453972,0.9996532996318577
sub-038,p3,m4,,3,13500.0,stimuli/p3.png,stimuli/m4.png,right,m,1.0,m,0.6593487000004643,3.0,12.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.7,4,0.6593487000004643,1.0,sub-038,M,high_OV,low_abs,h_OV_h_money,low_abs_h_money,1.7,4,4,4.671008072263809,0.6710080722638088,0.9985936306018716
sub-038,p3,m1,,3,13500.0,stimuli/p3.png,stimuli/m1.png,right,m,1.0,m,0.8204744000008759,3.0,13.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.9,1,0.8204744000008759,1.0,sub-038,P,low_OV,mid_abs,low_OV_h_pain,mid_abs,1.9,1,1,4.671008072263809,3.671008072263809,0.9422135333596069
sub-038,p4,m2,,4,16000.0,stimuli/m2.png,stimuli/p4.png,right,m,1.0,m,0.7272782000004554,3.0,14.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.6,2,0.7272782000004554,1.0,sub-038,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.6,2,2,6.228010763018411,4.228010763018411,0.8900051885678623
sub-038,p5,m4,,5,19500.0,stimuli/p5.png,stimuli/m4.png,right,m,1.0,m,0.8302111000007244,3.0,15.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.7,4,0.8302111000007244,1.0,sub-038,P,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.7,4,4,7.785013453773015,3.785013453773015,0.9338915601337741
sub-038,p2,m2,,2,11500.0,stimuli/p2.png,stimuli/m2.png,right,m,1.0,m,0.851936200000182,3.0,16.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.6,2,0.851936200000182,1.0,sub-038,I,low_OV,low_abs,low_OV_h_pain,low_abs_h_pain,1.6,2,2,3.114005381509206,1.114005381509206,0.9975471935993308
sub-038,p5,m3,,5,19500.0,stimuli/m3.png,stimuli/p5.png,right,m,1.0,m,0.9603937000006226,3.0,17.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,3,0.9603937000006226,1.0,sub-038,P,high_OV,mid_abs,h_OV_h_pain,mid_abs,1.5,3,3,7.785013453773015,4.785013453773015,0.800609942439579
sub-038,p3,m5,,3,13500.0,stimuli/m5.png,stimuli/p3.png,right,m,1.0,m,0.8315572999995311,3.0,18.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.6,5,0.8315572999995311,1.0,sub-038,M,high_OV,mid_abs,h_OV_h_money,mid_abs,1.6,5,5,4.671008072263809,-0.3289919277361912,0.9995998574461705
sub-038,p1,m4,,1,9500.0,stimuli/p1.png,stimuli/m4.png,right,m,1.0,m,1.3446107000004304,3.0,19.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,2.0,4,1.3446107000004304,1.0,sub-038,M,low_OV,high_abs,low_OV_h_money,high_abs_h_money,2.0,4,4,1.557002690754603,-2.442997309245397,0.9999719812596743
sub-038,p4,m4,,4,16000.0,stimuli/p4.png,stimuli/m4.png,right,m,1.0,m,0.9114110000004984,3.0,20.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.8,4,0.9114110000004984,1.0,sub-038,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.8,4,4,6.228010763018411,2.228010763018411,0.9901139970223927
sub-038,p5,m5,,5,19500.0,stimuli/m5.png,stimuli/p5.png,right,m,1.0,m,0.9213082999999642,3.0,21.0,decision,95.0,115.0,135.0,160.0,195.0,700.0,1.5,5,0.9213082999999642,1.0,sub-038,I,high_OV,low_abs,h_OV_h_pain,low_abs_h_pain,1.5,5,5,7.785013453773015,2.785013453773015,0.9802763663296344
