participant;painstim;moneystim;all_trials_rewards;painlevel;painlevel_J;leftstim;rightstim;acceptside;acceptkey;accepted;choice_resp.keys;choice_resp.rt;blocks.thisRepN;trials.thisN;TaskName;P1;P2;P3;P4;P5;fail_ma;fixduration;moneylevel
sub-014;p2;m4;;2.0;5000.0;stimuli/m4.png;stimuli/p2.png;left;n;1.0;n;0.7385284000000072;1.0;21.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;4.0
sub-014;p5;m1;;5.0;10500.0;stimuli/m1.png;stimuli/p5.png;left;n;0.0;m;1.3560564;1.0;22.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;1.0
sub-014;p3;m1;;3.0;6500.0;stimuli/p3.png;stimuli/m1.png;left;n;1.0;n;0.7128378000000453;1.0;23.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.6;1.0
sub-014;p3;m3;;3.0;6500.0;stimuli/p3.png;stimuli/m3.png;left;n;1.0;n;0.6694693999999686;1.0;24.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;3.0
sub-014;p5;m4;;5.0;10500.0;stimuli/p5.png;stimuli/m4.png;left;n;1.0;n;1.2332127999999898;2.0;0.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;4.0
sub-014;p2;m3;;2.0;5000.0;stimuli/p2.png;stimuli/m3.png;left;n;1.0;n;0.7741672000000221;2.0;1.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;2.0;3.0
sub-014;p1;m4;;1.0;4500.0;stimuli/m4.png;stimuli/p1.png;left;n;1.0;n;0.6281423999999447;2.0;2.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;4.0
sub-014;p1;m5;;1.0;4500.0;stimuli/p1.png;stimuli/m5.png;left;n;1.0;n;0.8998689000000581;2.0;3.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;5.0
sub-014;p2;m4;;2.0;5000.0;stimuli/m4.png;stimuli/p2.png;left;n;1.0;n;1.2259770000000003;2.0;4.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.8;4.0
sub-014;p4;m5;;4.0;8000.0;stimuli/m5.png;stimuli/p4.png;left;n;1.0;n;0.543893700000126;2.0;5.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;5.0
sub-014;p3;m5;;3.0;6500.0;stimuli/p3.png;stimuli/m5.png;left;n;1.0;n;1.0249675000000025;2.0;6.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.6;5.0
sub-014;p2;m2;;2.0;5000.0;stimuli/m2.png;stimuli/p2.png;left;n;1.0;n;0.6937741000000415;2.0;7.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.6;2.0
sub-014;p1;m2;;1.0;4500.0;stimuli/m2.png;stimuli/p1.png;left;n;1.0;n;0.7125974000000497;2.0;8.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;2.0
sub-014;p1;m1;;1.0;4500.0;stimuli/p1.png;stimuli/m1.png;left;n;1.0;n;0.6014087999999447;2.0;9.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;1.0
sub-014;p5;m1;;5.0;10500.0;stimuli/p5.png;stimuli/m1.png;left;n;0.0;m;1.1325960000000348;2.0;10.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;1.0
sub-014;p2;m1;;2.0;5000.0;stimuli/p2.png;stimuli/m1.png;left;n;1.0;n;0.7667079999999942;2.0;11.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.5;1.0
sub-014;p3;m3;;3.0;6500.0;stimuli/p3.png;stimuli/m3.png;left;n;1.0;n;0.5688638999999966;2.0;12.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;3.0
sub-014;p4;m2;;4.0;8000.0;stimuli/m2.png;stimuli/p4.png;left;n;1.0;n;1.0750852000001032;2.0;13.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;2.0
sub-014;p5;m2;;5.0;10500.0;stimuli/m2.png;stimuli/p5.png;left;n;0.0;m;1.1171635999999123;2.0;14.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.5;2.0
sub-014;p4;m4;;4.0;8000.0;stimuli/m4.png;stimuli/p4.png;left;n;1.0;n;0.7121356999999762;2.0;15.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.6;4.0
sub-014;p2;m5;;2.0;5000.0;stimuli/p2.png;stimuli/m5.png;left;n;1.0;n;1.0829168000000209;2.0;16.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;2.0;5.0
sub-014;p5;m5;;5.0;10500.0;stimuli/p5.png;stimuli/m5.png;left;n;1.0;n;0.5983519000000115;2.0;17.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;5.0
sub-014;p1;m3;;1.0;4500.0;stimuli/p1.png;stimuli/m3.png;left;n;1.0;n;0.6673653000001423;2.0;18.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;3.0
sub-014;p4;m1;;4.0;8000.0;stimuli/m1.png;stimuli/p4.png;left;n;1.0;n;0.8604639999998653;2.0;19.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.8;1.0
sub-014;p5;m3;;5.0;10500.0;stimuli/m3.png;stimuli/p5.png;left;n;1.0;n;1.520270200000141;2.0;20.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.6;3.0
sub-014;p3;m1;;3.0;6500.0;stimuli/m1.png;stimuli/p3.png;left;n;1.0;n;0.6478503999999248;2.0;21.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;1.0
sub-014;p4;m3;;4.0;8000.0;stimuli/p4.png;stimuli/m3.png;left;n;1.0;n;1.09806930000002;2.0;22.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.8;3.0
sub-014;p3;m4;;3.0;6500.0;stimuli/p3.png;stimuli/m4.png;left;n;1.0;n;0.7341387999999824;2.0;23.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.5;4.0
sub-014;p3;m2;;3.0;6500.0;stimuli/m2.png;stimuli/p3.png;left;n;1.0;n;0.5754701000000749;2.0;24.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;2.0;2.0
sub-014;p1;m3;;1.0;4500.0;stimuli/m3.png;stimuli/p1.png;left;n;1.0;n;0.7660659999999098;3.0;0.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.8;3.0
sub-014;p1;m2;;1.0;4500.0;stimuli/m2.png;stimuli/p1.png;left;n;1.0;n;0.5915290999998888;3.0;1.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;2.0;2.0
sub-014;p5;m3;;5.0;10500.0;stimuli/m3.png;stimuli/p5.png;left;n;1.0;n;0.9738803999998707;3.0;2.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;3.0
sub-014;p2;m2;;2.0;5000.0;stimuli/p2.png;stimuli/m2.png;left;n;1.0;n;0.7164167000000816;3.0;3.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;2.0
sub-014;p3;m4;;3.0;6500.0;stimuli/p3.png;stimuli/m4.png;left;n;1.0;n;0.6490361999999549;3.0;4.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.6;4.0
sub-014;p4;m2;;4.0;8000.0;stimuli/m2.png;stimuli/p4.png;left;n;1.0;n;1.029402599999912;3.0;5.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;2.0
sub-014;p4;m1;;4.0;8000.0;stimuli/p4.png;stimuli/m1.png;left;n;1.0;n;0.8560124000000542;3.0;6.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;1.0
sub-014;p5;m5;;5.0;10500.0;stimuli/p5.png;stimuli/m5.png;left;n;1.0;n;0.8695178999998916;3.0;7.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.8;5.0
sub-014;p3;m2;;3.0;6500.0;stimuli/p3.png;stimuli/m2.png;left;n;1.0;n;0.6441411999999218;3.0;8.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.5;2.0
sub-014;p3;m5;;3.0;6500.0;stimuli/p3.png;stimuli/m5.png;left;n;1.0;n;1.0516202999999678;3.0;9.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.5;5.0
sub-014;p2;m1;;2.0;5000.0;stimuli/p2.png;stimuli/m1.png;left;n;1.0;n;0.6077649999999721;3.0;10.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.6;1.0
sub-014;p2;m3;;2.0;5000.0;stimuli/m3.png;stimuli/p2.png;left;n;1.0;n;0.6234138999998322;3.0;11.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;2.0;3.0
sub-014;p3;m1;;3.0;6500.0;stimuli/m1.png;stimuli/p3.png;left;n;1.0;n;0.7189102999998341;3.0;12.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;1.0
sub-014;p1;m4;;1.0;4500.0;stimuli/m4.png;stimuli/p1.png;left;n;1.0;n;0.4742684999998801;3.0;13.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.5;4.0
sub-014;p1;m1;;1.0;4500.0;stimuli/m1.png;stimuli/p1.png;left;n;1.0;n;0.5967281999999159;3.0;14.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;1.0
sub-014;p4;m3;;4.0;8000.0;stimuli/m3.png;stimuli/p4.png;left;n;1.0;n;0.5522395999998935;3.0;15.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.6;3.0
sub-014;p2;m5;;2.0;5000.0;stimuli/p2.png;stimuli/m5.png;left;n;1.0;n;0.636271699999952;3.0;16.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;5.0
sub-014;p4;m4;;4.0;8000.0;stimuli/p4.png;stimuli/m4.png;left;n;1.0;n;0.6237859000000299;3.0;17.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;2.0;4.0
sub-014;p3;m3;;3.0;6500.0;stimuli/m3.png;stimuli/p3.png;left;n;1.0;n;0.5568931999998767;3.0;18.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.5;3.0
sub-014;p5;m2;;5.0;10500.0;stimuli/p5.png;stimuli/m2.png;left;n;1.0;n;1.8815689999999;3.0;19.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.8;2.0
sub-014;p2;m4;;2.0;5000.0;stimuli/m4.png;stimuli/p2.png;left;n;1.0;n;0.4912374999998974;3.0;20.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.8;4.0
sub-014;p4;m5;;4.0;8000.0;stimuli/p4.png;stimuli/m5.png;left;n;1.0;n;0.637306899999885;3.0;21.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.5;5.0
sub-014;p1;m5;;1.0;4500.0;stimuli/p1.png;stimuli/m5.png;left;n;1.0;n;0.6523057999997945;3.0;22.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;5.0
sub-014;p5;m4;;5.0;10500.0;stimuli/p5.png;stimuli/m4.png;left;n;1.0;n;0.9763511999997264;3.0;23.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;2.0;4.0
sub-014;p5;m1;;5.0;10500.0;stimuli/p5.png;stimuli/m1.png;left;n;0.0;m;1.5780019999999697;3.0;24.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.8;1.0
sub-014;p3;m4;;3.0;6500.0;stimuli/p3.png;stimuli/m4.png;left;n;1.0;n;0.7235329000000092;4.0;0.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.6;4.0
sub-014;p1;m1;;1.0;4500.0;stimuli/m1.png;stimuli/p1.png;left;n;1.0;n;0.4874080999998114;4.0;1.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;1.0
sub-014;p4;m5;;4.0;8000.0;stimuli/p4.png;stimuli/m5.png;left;n;1.0;n;0.2608079999999972;4.0;2.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;5.0
sub-014;p3;m5;;3.0;6500.0;stimuli/p3.png;stimuli/m5.png;left;n;1.0;n;0.4327114000000165;4.0;3.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.5;5.0
sub-014;p4;m3;;4.0;8000.0;stimuli/p4.png;stimuli/m3.png;left;n;1.0;n;0.9326035999997656;4.0;4.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;3.0
sub-014;p1;m3;;1.0;4500.0;stimuli/p1.png;stimuli/m3.png;left;n;1.0;n;0.2978977000000213;4.0;5.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;2.0;3.0
sub-014;p2;m3;;2.0;5000.0;stimuli/m3.png;stimuli/p2.png;left;n;1.0;n;1.2562716999998431;4.0;6.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.8;3.0
sub-014;p3;m3;;3.0;6500.0;stimuli/p3.png;stimuli/m3.png;left;n;1.0;n;0.3622877999998763;4.0;7.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.5;3.0
sub-014;p1;m5;;1.0;4500.0;stimuli/p1.png;stimuli/m5.png;left;n;1.0;n;0.4055487999999059;4.0;8.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.5;5.0
sub-014;p1;m4;;1.0;4500.0;stimuli/p1.png;stimuli/m4.png;left;n;1.0;n;0.6422784999999749;4.0;9.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;4.0
sub-014;p4;m1;;4.0;8000.0;stimuli/p4.png;stimuli/m1.png;left;n;1.0;n;0.5200618999999733;4.0;10.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.6;1.0
sub-014;p4;m2;;4.0;8000.0;stimuli/p4.png;stimuli/m2.png;left;n;1.0;n;0.3941356999998788;4.0;11.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;2.0
sub-014;p4;m4;;4.0;8000.0;stimuli/p4.png;stimuli/m4.png;left;n;1.0;n;0.5773709999998573;4.0;12.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;4.0
sub-014;p2;m5;;2.0;5000.0;stimuli/m5.png;stimuli/p2.png;left;n;1.0;n;0.6208708999999999;4.0;13.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;5.0
sub-014;p5;m3;;5.0;10500.0;stimuli/m3.png;stimuli/p5.png;left;n;1.0;n;0.7216691000000992;4.0;14.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.5;3.0
sub-014;p5;m1;;5.0;10500.0;stimuli/p5.png;stimuli/m1.png;left;n;1.0;n;0.4700719999998455;4.0;15.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;2.0;1.0
sub-014;p3;m1;;3.0;6500.0;stimuli/p3.png;stimuli/m1.png;left;n;1.0;n;0.39754539999989896;4.0;16.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.6;1.0
sub-014;p5;m5;;5.0;10500.0;stimuli/m5.png;stimuli/p5.png;left;n;1.0;n;0.3405093999999735;4.0;17.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.8;5.0
sub-014;p1;m2;;1.0;4500.0;stimuli/p1.png;stimuli/m2.png;left;n;1.0;n;0.5716737999998713;4.0;18.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.9;2.0
sub-014;p3;m2;;3.0;6500.0;stimuli/m2.png;stimuli/p3.png;left;n;1.0;n;0.3544605999998111;4.0;19.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.6;2.0
sub-014;p5;m4;;5.0;10500.0;stimuli/m4.png;stimuli/p5.png;left;n;1.0;n;0.3910929999999553;4.0;20.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;4.0
sub-014;p2;m4;;2.0;5000.0;stimuli/p2.png;stimuli/m4.png;left;n;1.0;n;0.4210364999999001;4.0;21.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.7;4.0
sub-014;p2;m1;;2.0;5000.0;stimuli/m1.png;stimuli/p2.png;left;n;1.0;n;0.5316460999997616;4.0;22.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.5;1.0
sub-014;p5;m2;;5.0;10500.0;stimuli/m2.png;stimuli/p5.png;left;n;1.0;n;0.3196908999998413;4.0;23.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.5;2.0
sub-014;p2;m2;;2.0;5000.0;stimuli/m2.png;stimuli/p2.png;left;n;1.0;n;2.8279734999998714;4.0;24.0;decision;45.0;50.0;65.0;80.0;105.0;700.0;1.8;2.0
sub-015;p4;m2;;4.0;9500.0;stimuli/p4.png;stimuli/m2.png;right;m;0.0;;;0.0;0.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;2.0;2.0
sub-015;p3;m5;;3.0;8000.0;stimuli/m5.png;stimuli/p3.png;right;m;1.0;m;1.2667914000003293;0.0;1.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.9;5.0
sub-015;p1;m3;;1.0;5000.0;stimuli/p1.png;stimuli/m3.png;right;m;1.0;m;1.9161653000001024;0.0;2.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.8;3.0
sub-015;p1;m4;;1.0;5000.0;stimuli/m4.png;stimuli/p1.png;right;m;1.0;m;2.0984060000005234;0.0;3.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.7;4.0
sub-015;p3;m1;;3.0;8000.0;stimuli/p3.png;stimuli/m1.png;right;m;0.0;n;2.0000315000002047;0.0;4.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.8;1.0
sub-015;p1;m2;;1.0;5000.0;stimuli/m2.png;stimuli/p1.png;right;m;1.0;m;1.3875058000003264;0.0;5.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.5;2.0
sub-015;p1;m1;;1.0;5000.0;stimuli/m1.png;stimuli/p1.png;right;m;1.0;m;1.042373800000405;0.0;6.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.7;1.0
sub-015;p5;m1;;5.0;11000.0;stimuli/m1.png;stimuli/p5.png;right;m;0.0;n;2.0282021000002715;0.0;7.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.5;1.0
sub-015;p5;m5;;5.0;11000.0;stimuli/m5.png;stimuli/p5.png;right;m;1.0;m;1.0736228000000665;0.0;8.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.9;5.0
sub-015;p2;m1;;2.0;7000.0;stimuli/p2.png;stimuli/m1.png;right;m;0.0;n;2.3716770000005454;0.0;9.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.7;1.0
sub-015;p5;m2;;5.0;11000.0;stimuli/p5.png;stimuli/m2.png;right;m;0.0;n;1.3239948000004915;0.0;10.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.9;2.0
sub-015;p1;m5;;1.0;5000.0;stimuli/m5.png;stimuli/p1.png;right;m;1.0;m;1.4496788000001288;0.0;11.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.9;5.0
sub-015;p4;m1;;4.0;9500.0;stimuli/m1.png;stimuli/p4.png;right;m;0.0;n;1.5772773000003326;0.0;12.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.8;1.0
sub-015;p2;m3;;2.0;7000.0;stimuli/p2.png;stimuli/m3.png;right;m;1.0;m;1.1370815000004768;0.0;13.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;2.0;3.0
sub-015;p4;m4;;4.0;9500.0;stimuli/p4.png;stimuli/m4.png;right;m;1.0;m;1.0755298000003677;0.0;14.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.5;4.0
sub-015;p4;m5;;4.0;9500.0;stimuli/m5.png;stimuli/p4.png;right;m;1.0;m;0.9408299000001534;0.0;15.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.8;5.0
sub-015;p3;m2;;3.0;8000.0;stimuli/p3.png;stimuli/m2.png;right;m;1.0;m;1.6585330000002614;0.0;16.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;2.0;2.0
sub-015;p4;m3;;4.0;9500.0;stimuli/p4.png;stimuli/m3.png;right;m;1.0;m;1.122873100000561;0.0;17.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.9;3.0
sub-015;p3;m4;;3.0;8000.0;stimuli/m4.png;stimuli/p3.png;right;m;1.0;m;1.4862810000004174;0.0;18.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.8;4.0
sub-015;p2;m5;;2.0;7000.0;stimuli/m5.png;stimuli/p2.png;right;m;1.0;m;1.3786589999999703;0.0;19.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.8;5.0
sub-015;p2;m4;;2.0;7000.0;stimuli/m4.png;stimuli/p2.png;right;m;1.0;m;1.262293800000407;0.0;20.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.8;4.0
sub-015;p5;m3;;5.0;11000.0;stimuli/p5.png;stimuli/m3.png;right;m;0.0;n;1.3288324000000102;0.0;21.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.9;3.0
sub-015;p5;m4;;5.0;11000.0;stimuli/p5.png;stimuli/m4.png;right;m;1.0;m;1.8325774000004456;0.0;22.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.6;4.0
sub-015;p2;m2;;2.0;7000.0;stimuli/p2.png;stimuli/m2.png;right;m;1.0;m;1.5205742000002829;0.0;23.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.5;2.0
sub-015;p3;m3;;3.0;8000.0;stimuli/p3.png;stimuli/m3.png;right;m;1.0;m;1.2267321000003903;0.0;24.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.9;3.0
sub-015;p5;m4;;5.0;11000.0;stimuli/m4.png;stimuli/p5.png;right;m;1.0;m;2.239074900000105;1.0;0.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.9;4.0
sub-015;p3;m1;;3.0;8000.0;stimuli/p3.png;stimuli/m1.png;right;m;0.0;n;1.5132856000004722;1.0;1.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.6;1.0
sub-015;p3;m5;;3.0;8000.0;stimuli/m5.png;stimuli/p3.png;right;m;1.0;m;1.4218267000001106;1.0;2.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.6;5.0
sub-015;p5;m5;;5.0;11000.0;stimuli/m5.png;stimuli/p5.png;right;m;1.0;m;1.1156862000002548;1.0;3.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.5;5.0
sub-015;p2;m5;;2.0;7000.0;stimuli/m5.png;stimuli/p2.png;right;m;1.0;m;1.0609875000000102;1.0;4.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;2.0;5.0
sub-015;p2;m1;;2.0;7000.0;stimuli/m1.png;stimuli/p2.png;right;m;0.0;;;1.0;5.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;2.0;1.0
sub-015;p4;m4;;4.0;9500.0;stimuli/m4.png;stimuli/p4.png;right;m;1.0;m;1.8891933000004428;1.0;6.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.5;4.0
sub-015;p1;m3;;1.0;5000.0;stimuli/p1.png;stimuli/m3.png;right;m;1.0;m;1.4805701000000226;1.0;7.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.7;3.0
sub-015;p2;m3;;2.0;7000.0;stimuli/m3.png;stimuli/p2.png;right;m;1.0;m;1.4921187000004466;1.0;8.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.5;3.0
sub-015;p1;m4;;1.0;5000.0;stimuli/p1.png;stimuli/m4.png;right;m;1.0;m;1.2566554000004544;1.0;9.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.7;4.0
sub-015;p3;m2;;3.0;8000.0;stimuli/p3.png;stimuli/m2.png;right;m;1.0;m;2.079548799999884;1.0;10.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.6;2.0
sub-015;p4;m5;;4.0;9500.0;stimuli/m5.png;stimuli/p4.png;right;m;1.0;m;1.3739767000006395;1.0;11.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.7;5.0
sub-015;p2;m4;;2.0;7000.0;stimuli/m4.png;stimuli/p2.png;right;m;1.0;m;1.0733311000003596;1.0;12.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.9;4.0
sub-015;p1;m5;;1.0;5000.0;stimuli/m5.png;stimuli/p1.png;right;m;1.0;m;1.3110000000001492;1.0;13.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.5;5.0
sub-015;p3;m4;;3.0;8000.0;stimuli/p3.png;stimuli/m4.png;right;m;1.0;m;1.7131059000003006;1.0;14.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.7;4.0
sub-015;p5;m3;;5.0;11000.0;stimuli/m3.png;stimuli/p5.png;right;m;0.0;n;1.413223200000175;1.0;15.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.8;3.0
sub-015;p3;m3;;3.0;8000.0;stimuli/p3.png;stimuli/m3.png;right;m;1.0;m;1.51743660000011;1.0;16.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.9;3.0
sub-015;p5;m2;;5.0;11000.0;stimuli/m2.png;stimuli/p5.png;right;m;0.0;n;1.0638449000007313;1.0;17.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.7;2.0
sub-015;p4;m3;;4.0;9500.0;stimuli/p4.png;stimuli/m3.png;right;m;0.0;n;2.1399492999998984;1.0;18.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.8;3.0
sub-015;p4;m2;;4.0;9500.0;stimuli/m2.png;stimuli/p4.png;right;m;0.0;n;1.4238973000005901;1.0;19.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.8;2.0
sub-015;p5;m1;;5.0;11000.0;stimuli/m1.png;stimuli/p5.png;right;m;0.0;n;1.2671754000002693;1.0;20.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.7;1.0
sub-015;p4;m1;;4.0;9500.0;stimuli/p4.png;stimuli/m1.png;right;m;0.0;n;1.7681909000002634;1.0;21.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.6;1.0
sub-015;p1;m2;;1.0;5000.0;stimuli/p1.png;stimuli/m2.png;right;m;1.0;m;1.0870291999999608;1.0;22.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.9;2.0
sub-015;p1;m1;;1.0;5000.0;stimuli/p1.png;stimuli/m1.png;right;m;1.0;m;1.74583180000036;1.0;23.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;2.0;1.0
sub-015;p2;m2;;2.0;7000.0;stimuli/m2.png;stimuli/p2.png;right;m;1.0;m;1.841656100000364;1.0;24.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.8;2.0
sub-015;p4;m5;;4.0;9500.0;stimuli/p4.png;stimuli/m5.png;right;m;1.0;m;1.591113100000257;2.0;0.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;2.0;5.0
sub-015;p1;m3;;1.0;5000.0;stimuli/p1.png;stimuli/m3.png;right;m;1.0;m;0.8058870000004391;2.0;1.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.8;3.0
sub-015;p2;m5;;2.0;7000.0;stimuli/p2.png;stimuli/m5.png;right;m;1.0;m;0.8709157000002961;2.0;2.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.9;5.0
sub-015;p3;m4;;3.0;8000.0;stimuli/m4.png;stimuli/p3.png;right;m;1.0;m;0.8698529000002964;2.0;3.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.9;4.0
sub-015;p1;m1;;1.0;5000.0;stimuli/m1.png;stimuli/p1.png;right;m;1.0;m;0.8765774000003148;2.0;4.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.7;1.0
sub-015;p5;m2;;5.0;11000.0;stimuli/m2.png;stimuli/p5.png;right;m;0.0;n;1.3231540000001587;2.0;5.0;decision;50.0;70.0;80.0;95.0;110.0;700.0;1.5;2.0
